"iditem";"nombre";"saldo";"compromiso";"costo";"precio";"impuesto";"activo";"categoria";"estado";"idempresa";"casa"
"249";"CAJA VASO 5 ONZ BLANCO ECONOMICO *60 PQT";"9852";"-4";"90000";"114240";"0";"1";"5";;"2";"2"
"250";"PH SCOTT MAXIROLLO * 12";"9893";"-5";"19000";"23256";"0";"0";"1";;"2";"13"
"251";"PH SCOTT MAXIRROLLO *24";"9943";"0";"32000";"40800";"0";"0";"1";;"2";"13"
"252";"PAPEL ROSAL* 54UND";"9970";"-2";"58000";"70760";"0";"1";"1";;"2";"18"
"253";"MAREOL *72 UND";"9971";"0";"50000";"61200";"0";"1";"4";;"2";"9"
"254";"PH SEÑORIAL *4 *12 UND";"10000";"0";"28000";"34272";"0";"0";"1";;"2";"0"
"255";"PILA VARTA  AA *10 PARES";"9507";"-10";"15700";"19176";"0";"1";"7";;"2";"21"
"256";"PILA PANASONIC AAX10+AAAX10+1 UND ENCEND";"9972";"-1";"28247";"36006";"0";"0";"7";;"2";"21"
"257";"PITILLOS *200";"10000";"0";"3000";"4080";"0";"0";"5";;"2";"2"
"258";"COPA PARA SALSAS 1 1/2*100 UND";"9964";"-1";"5100";"6222";"0";"1";"5";;"2";"2"
"259";"PLATO 12 Onz *20 UND*24PQT";"9435";"-9";"3180";"3879";"0";"1";"5";;"2";"2"
"260";"PLATO 15.5 cm *20 UND*24PQT";"13325";"-372";"2330";"2842";"0";"1";"5";;"2";"2"
"261";"PLATO 16 Onz *20 UND*24PQT";"9310";"-40";"3720";"4538";"0";"1";"5";;"2";"2"
"262";"PLATO 18 cm *20 UND*24 PQT";"9267";"-16";"3230";"3940";"0";"1";"5";;"2";"2"
"263";"PLATO 23 cm *20 UND*24PQT";"9893";"-273";"5400";"6588";"0";"1";"5";;"2";"2"
"264";"PLATO 25 Onz *20 UND*24PQT";"176";"-240";"5275";"6435";"0";"1";"5";;"2";"2"
"265";"PLATO 26 cm *20 UND*24PQT";"8036";"-41";"7170";"8747";"0";"1";"5";;"2";"2"
"266";"PLATO 5 Onz *20 UND*24PQT";"9708";"-16";"1435";"1750";"0";"1";"5";;"2";"2"
"267";"PODER BLANQUEADOR *1000 ml *12 und";"9962";"-2";"25000";"30500";"0";"1";"1";;"2";"17"
"268";"BLANQUEADOR CATLEYA*3800 ml";"9983";"-1";"6000";"7650";"0";"1";"1";;"2";"17"
"269";"PODER BLANQUEADOR *500 ml*24";"9784";"-8";"23000";"28152";"0";"0";"1";;"2";"17"
"270";"JABON 3D *1000 GR";"9850";"-9";"6200";"8568";"0";"0";"1";;"2";"26"
"271";"REXONA CLINICAL LADY PG 18 LLV 20";"9458";"-14";"16500";"20130";"0";"1";"2";;"2";"26"
"272";"SEDAL SHAMPO CERAMIDAS*12";"9915";"-5";"8000";"11016";"0";"1";"2";;"2";"26"
"273";"JABON PROTEX*6UND SURT";"8796";"-21";"16998";"20808";"0";"1";"2";;"2";"6"
"274";"PROTECTORES KOTEX *150";"9836";"-4";"12000";"15300";"0";"1";"2";;"2";"13"
"275";"PROTECTORES NOSOTRAS *150 UND";"9534";"-10";"14000";"17080";"0";"1";"2";;"2";"12"
"276";"PROTECTORES NOSOTRAS *15";"8794";"-4";"1415";"1726";"0";"1";"2";;"2";"12"
"277";"RAID PASTILLAS * 24 UND";"9780";"-2";"9142";"11424";"0";"1";"1";;"2";"14"
"278";"RAID PASTILLAS *72 LLEV 84 UND";"9954";"-3";"32000";"39168";"0";"1";"2";;"2";"9"
"279";"ACEITE LIROSOYA *900 ml";"153";"-161";"6334";"7916";"0";"1";"9";;"2";"16"
"280";"ACEITE LIROSOYA *120 ml";"48802";"-1223";"1104";"1380";"0";"1";"9";;"2";"16"
"281";"ACEITE LIROSOYA *200 ml";"1674";"-222";"1656";"2070";"0";"1";"9";;"2";"16"
"282";"ACEITE LIROSOYA *2000 ml";"9603";"-12";"13666";"17083";"0";"1";"9";;"2";"16"
"283";"ACEITE LIROSOYA *450 ml";"1053";"-347";"3354";"4193";"0";"1";"9";;"2";"16"
"284";"SILICONA DELGADA EN BARRA";"9526";"-7";"14000";"18054";"0";"1";"11";;"2";"11"
"285";"SAL BULTO *50 KL";"10000";"0";"36000";"44880";"0";"0";"7";;"2";"10"
"286";"SAVITAL SHAMP FUSION DE PROTEIN*20 UND";"9617";"-10";"14000";"17080";"0";"1";"2";;"2";"26"
"287";"SAL REFINADA 900 GR *20 UND";"9647";"-7";"26000";"31824";"0";"1";"7";;"2";"10"
"288";"SAL REFINADA 500 GR *25 UND";"9594";"-5";"23000";"28152";"0";"1";"7";;"2";"10"
"289";"SALSA DE TOMATE FRUCO *85 GR *12 UND";"6659";"-75";"16000";"18600";"0";"1";"7";;"2";"26"
"290";"SANPIC CANELA MANZANA *200ml";"7705";"-16";"1208";"1530";"0";"0";"1";;"2";"18"
"291";"ACEITE LIROSOYA *250 ml";"5362";"-710";"1958";"2480";"0";"1";"9";;"2";"16"
"292";"SANPIC LAVANDA *200ml";"7402";"-46";"1300";"1530";"0";"0";"1";;"2";"18"
"293";"SANPIC VAINILLA *200 ml";"7549";"-23";"1208";"1530";"0";"0";"1";;"2";"18"
"294";"BOLSA DISEÑO CABALL*12 UND";"9950";"-4";"20000";"27540";"0";"1";"145";;"2";"2"
"295";"SEDAL CREMA PEINAR RIZOS *12UND";"8208";"-25";"9000";"11016";"0";"1";"2";;"2";"26"
"296";"REXONA CLINICAL MEN PG 18 LLV 20";"9522";"-5";"16500";"20130";"0";"1";"2";;"2";"26"
"297";"TOALLA HIGIENICA ANGELA*30 UND";"9915";"-1";"5500";"7140";"0";"0";"2";;"2";"0"
"298";"SEDAL SHAMPOO DUO *12UND";"9748";"-4";"9000";"11016";"0";"0";"2";;"2";"26"
"299";"CORONA PEQUEÑA *6UND";"9976";"0";"6000";"8262";"0";"1";"145";;"2";"2"
"300";"BORRADOR NATA PEQUEÑO *24 UND";"9770";"-6";"2500";"4284";"0";"1";"11";;"2";"11"
"301";"KATORI PASTILLA*24UND+ UND ELECTR";"10000";"0";"12500";"16320";"0";"0";"1";;"2";"9"
"302";"SERVILLETA RENDIPEL *300";"3339";"-164";"3266";"4050";"0";"1";"5";;"2";"2"
"303";"SEVEDOL *24";"8480";"-15";"27800";"33916";"0";"1";"4";;"2";"18"
"304";"SHICK EXACTA 2 HOJAS *12 UND";"9963";"-1";"21000";"25620";"0";"1";"2";;"2";"9"
"305";"SHICK LADY EXACTA *12 UND";"9984";"0";"19000";"23256";"0";"1";"2";;"2";"9"
"306";"SHICK LADY 3 HOJAS*13UND";"9954";"0";"32070";"39270";"0";"1";"2";;"2";"9"
"307";"SHICK QUATTRO TITANIUM *10 UND";"9902";"-1";"35000";"42700";"0";"1";"2";;"2";"9"
"308";"SHICK ULTRA BARBA *12 UND";"9670";"-2";"13700";"16728";"0";"0";"2";;"2";"9"
"309";"SHICK XTREM 3 HOJAS *12+2";"9510";"-15";"34500";"42090";"0";"1";"2";;"2";"9"
"310";"SPARKIES *70 UND";"9645";"-10";"13800";"17034";"0";"1";"3";;"2";"19"
"311";"SPEED STICK 24/7 CLINICAL *18 UND";"9971";"-3";"16000";"19890";"0";"0";"2";;"2";"6"
"312";"SPEED STICK CREMA 24/7 *18 UND";"9931";"-1";"19000";"23256";"0";"0";"2";;"2";"6"
"313";"SPEED STICK GEL 24/7 *18 UND";"8070";"-38";"17500";"20890";"0";"1";"2";;"2";"6"
"314";"SPEED STICK PRACTITUBO 24/7 *6 UND";"9963";"-1";"17200";"20984";"0";"1";"2";;"2";"6"
"315";"SUAVITEL CHOCOLATE *160 ml*56und";"6768";"-66";"1350";"1683";"0";"0";"1";;"2";"6"
"316";"SUAVITEL FRESCA PRIMAVERA *160ml*56und";"593";"-188";"1350";"1683";"0";"0";"1";;"2";"6"
"317";"XRAY DOL *48 UND";"9594";"-19";"58000";"70992";"0";"1";"4";;"2";"18"
"318";"SUAVITEL LAVANDA *160ml*56und";"8879";"-28";"1350";"1683";"0";"0";"1";;"2";"6"
"319";"OFERT 3D*250G PG12 LLV13";"9730";"-3";"27326";"33558";"0";"0";"1";;"2";"26"
"320";"SUAVITEL VAINILLA *160ml*56und";"8428";"-33";"1400";"1683";"0";"0";"1";;"2";"6"
"321";"SUPER GLUE *12 UND";"6757";"-66";"7500";"10200";"0";"1";"7";;"2";"18"
"322";"APRONAX *20 UND";"9823";"-5";"31000";"37820";"0";"1";"4";;"2";"18"
"323";"TAPA COPA 1.5 Onz*50 UND";"9896";"0";"2172";"2652";"0";"1";"5";;"2";"2"
"324";"TAPA VASO 7 Onz Wau!*50 Und";"9789";"-1";"3900";"4875";"0";"1";"5";;"2";"2"
"325";"TAPA VASO 9 Onz Wau! *50 Und";"9462";"-24";"5000";"6250";"0";"1";"5";;"2";"2"
"326";"GOMITAS VARIEDADES SURT 35GR*24";"9704";"-5";"16500";"19900";"0";"1";"3";;"2";"24"
"327";"TAPABOCAS*50 EMP INDIV";"8083";"-36";"7500";"10710";"0";"1";"2";;"2";"102"
"328";"TAPABOCAS NIÑO*50 UND";"9757";"-6";"8000";"12240";"0";"1";"2";;"2";"18"
"329";"TENEDOR GRANDE *100";"9117";"-27";"3700";"4692";"0";"1";"5";;"2";"2"
"330";"TENEDOR GRANDE *20";"7461";"-69";"1300";"1734";"0";"1";"5";;"2";"2"
"331";"TENEDOR PEQUEÑO *100";"9527";"-14";"2200";"2856";"0";"1";"5";;"2";"2"
"332";"TENEDOR PEQUEÑO *20";"7477";"-40";"1000";"1326";"0";"1";"5";;"2";"2"
"333";"TOALLA NOSOTRAS RAPIGEL *10+PROT";"2781";"-81";"4320";"5266";"0";"1";"2";;"2";"12"
"334";"TOALLA DE PAPEL ELITE *150";"9872";"-1";"4460";"5508";"0";"1";"5";;"2";"2"
"335";"TOALLA KOTEX *10";"8568";"-26";"3000";"3672";"0";"1";"2";;"2";"13"
"336";"TOALLA KOTEX *24";"9768";"-1";"8000";"10200";"0";"1";"2";;"2";"13"
"337";"TOALLA NOSOTRAS RAPIGEL *30+15 PROT";"7067";"-52";"12500";"15300";"0";"1";"2";;"2";"12"
"338";"TOALLA NOSOTRAS CLASICA *30 UND*8 PQT";"9363";"-15";"9800";"11950";"0";"1";"2";;"2";"12"
"339";"TOALLA NOSOTRAS CLASICA *10 UND*24PQT";"8664";"-32";"3200";"3978";"0";"0";"2";;"2";"12"
"340";"TRIDENT *18 UND";"8599";"-23";"20700";"25398";"0";"1";"3";;"2";"19"
"341";"TRIDENT *24 UND";"8582";"-30";"18216";"22338";"0";"1";"3";;"2";"19"
"342";"TRIDENT *60 UND";"6404";"-53";"12328";"15096";"0";"1";"3";;"2";"19"
"343";"TRULULU CHOCOLORES SURT*12 UND";"8953";"-28";"16554";"20196";"0";"1";"3";;"2";"24"
"344";"TRULULU CHOCOLORES BLANCO *12 UND";"8987";"-20";"16465";"20196";"0";"0";"3";;"2";"24"
"345";"TRULULU SABORES *12";"9140";"-25";"8544";"10557";"0";"0";"3";;"2";"24"
"346";"VASELINA COLOR *12 UND";"9375";"-11";"3100";"4590";"0";"1";"2";;"2";"14"
"347";"VASELINA PURA *12 UND";"7283";"-53";"2600";"3672";"0";"1";"2";;"2";"18"
"348";"VASO 10 Onz TRANSPARENTE *50 Und";"9012";"-28";"2625";"3250";"0";"1";"5";;"2";"22"
"349";"VASO 12 Onz TRANSPARENTE *50 Und";"8849";"-12";"3012";"3675";"0";"1";"5";;"2";"22"
"350";"VASO 16 Onz TRANSPARENTE * 50 Und";"9929";"0";"6000";"7344";"0";"1";"5";;"2";"22"
"351";"VASO 3,3 Onz COLOR *50";"9381";"-15";"1300";"1632";"0";"1";"5";;"2";"2"
"352";"VASO 6 onz BIODEGRADABLE *50 Und";"9543";"-16";"3400";"4390";"0";"1";"5";"Escaso";"2";"2"
"353";"VASO 7 Onz TRANSPARENTE VBC *50 Und";"4617";"-216";"2000";"2440";"0";"1";"5";;"2";"22"
"354";"VASO 5 Onz COLOR *50 Und";"45482";"-794";"1466";"1887";"0";"1";"5";;"2";"2"
"355";"VASO 7 Onz BLANCO *50 Und";"7651";"-16";"1775";"2170";"0";"0";"5";;"2";"22"
"356";"NUTRIBELA REPOLARIZACION*12UND";"9822";"-5";"14000";"17136";"0";"0";"2";;"2";"25"
"357";"VASO 7 Onz TRANSP ECONOMICO *50 UND";"10615";"-531";"1400";"1866";"0";"1";"5";;"2";"22"
"358";"CAJA VASO 3.3 COLOR *60 PQT";"9998";"0";"78000";"95472";"0";"1";"5";;"2";"2"
"359";"VASO 7 Onz TRANSPARENTE Wau!*50 Und";"6418";"-76";"1900";"2375";"0";"1";"5";;"2";"2"
"360";"VASO 9 Onz TRANSPARENTE *50 Und";"5218";"-148";"2625";"3205";"0";"1";"5";;"2";"22"
"361";"VASO 4 Onz BIODE*50 PG 6 LLV 7";"9982";"0";"16200";"20196";"0";"1";"5";;"2";"2"
"362";"VASO ICOPOR 4 Onz *20 Und";"9995";"0";"2450";"2958";"0";"0";"5";;"2";"2"
"363";"VASO ICOPOR 6 Onz *20 Und";"9603";"0";"3400";"4182";"0";"1";"5";;"2";"2"
"364";"VASO ICOPOR 8 Onz *20 Und";"9464";"-3";"3600";"4437";"0";"1";"5";;"2";"2"
"365";"CINTA ANCHA *30 MTS *6 UND";"9079";"-15";"7200";"9588";"0";"1";"11";;"2";"11"
"366";"VASO VACAN 7 Onz TRANS";"16235";"-418";"1700";"2125";"0";"1";"5";;"2";"2"
"367";"VINIPEL *100 Mts";"8954";"-40";"3400";"4386";"0";"1";"5";;"2";"23"
"368";"VINIPEL *20 Mts*40UND";"5403";"-102";"1100";"1530";"0";"1";"5";;"2";"23"
"369";"VINIPEL *50 Mts";"8437";"-52";"2500";"3264";"0";"1";"5";;"2";"23"
"370";"VINIPEL *500 Mts";"8730";"-14";"14500";"19380";"0";"1";"5";;"2";"23"
"371";"VINIPEL NEGRO * 50 Mts";"9862";"-1";"2600";"3264";"0";"0";"5";;"2";"23"
"372";"VINIPEL NEGRO *100 Mts";"9924";"0";"3400";"4590";"0";"1";"5";;"2";"23"
"373";"VINIPEL NEGRO *20 Mts";"9955";"0";"1200";"1632";"0";"1";"5";;"2";"23"
"374";"VINIPEL NEGRO *500 Mts";"9978";"-1";"15200";"20400";"0";"1";"5";;"2";"23"
"375";"VINIPEL PEQ *100 Mts";"9813";"-3";"2000";"2856";"0";"1";"5";;"2";"23"
"376";"XTIME SURTIDO * 100";"7001";"-78";"11270";"13770";"0";"1";"3";;"2";"7"
"377";"TOALLA NOSOTRAS EXTRAPROTECCION *6";"9496";"-2";"2945";"3570";"0";"1";"2";;"2";"25"
"378";"SUPERBONDER ORIGINAL *1 UND";"9504";"-6";"3700";"4539";"0";"1";"7";NULL;"2";"14"
"379";"ACEITE LIROSOYA*3000 ML";"9047";"-12";"20333";"24806";"0";"1";"9";NULL;"2";"16"
"380";"TAPABOCAS NIÑA *50 UND";"9880";"-4";"8000";"12240";"0";"1";"2";NULL;"2";"18"
"381";"CINTA PEGANTE PEQ *12 UND";"9729";"-5";"2000";"2652";"0";"1";"11";NULL;"2";"11"
"382";"HOJA DE VIDA 1003 PAQ *20 UND";"9227";"-16";"4500";"6324";"0";"1";"11";NULL;"2";"14"
"383";"TUMIX SURTIDO *100";"7130";"-73";"8141";"10608";"0";"1";"3";NULL;"2";"8"
"384";"CARTULINA PAQ *100 UND";"9658";"-11";"11000";"14484";"0";"1";"11";NULL;"2";"11"
"385";"REGLA ECONOMICA *12 UND";"9869";"-5";"5200";"7140";"0";"1";"11";NULL;"2";"11"
"386";"VINIPEL PEQ *500 Mts";"9772";"-5";"8500";"11220";"0";"1";"5";NULL;"2";"23"
"387";"SAVITAL SHAMPOO SERUN*12";"9860";"-4";"14000";"17080";"0";"1";"2";NULL;"2";"26"
"388";"BOLSA MANIJA *30 KL";"9986";"0";"14260";"18538";"0";"1";"5";NULL;"2";"23"
"389";"RICATO CARAMELO*50 UND";"8892";"-19";"6675";"8364";"0";"1";"3";NULL;"2";"24"
"390";"OKA LOKA NANO*12 UND";"9639";"-9";"18690";"23154";"0";"1";"3";NULL;"2";"24"
"391";"CINTA DE ENMASCARAR DE  1/2 PLG*6UND";"9731";"-4";"6000";"7956";"0";"1";"11";NULL;"2";"11"
"392";"MARCADOR GRAFICO SURT*10";"9989";"-1";"18000";"22644";"0";"1";"11";NULL;"2";"11"
"393";"SILICONA GRUESA  EN BARRA";"9787";"-6";"14000";"18054";"0";"1";"11";NULL;"2";"11"
"394";"NOXPIRIN POLVO SURTIDO*24";"9770";"-7";"44000";"54060";"0";"1";"4";NULL;"2";"21"
"395";"CINTA PEGANTE MED *12 UND";"9195";"-13";"3600";"4794";"0";"1";"11";NULL;"2";"11"
"396";"BOLSA MANIJA *2 KL";"9322";"-8";"2530";"3162";"0";"1";"5";NULL;"2";"23"
"397";"VASO 5 Onz BLANCO ECONOMICO * 50 Und";"25874";"-364";"1500";"1938";"0";"1";"5";NULL;"2";"2"
"398";"CHAOFIN CUCARACHAS SPRAY*250ML";"8468";"-7";"6500";"9690";"0";"1";"1";NULL;"2";"5"
"399";"PLATO 20CM *20 UND*24PQT";"8428";"-49";"4280";"5221";"0";"1";"5";NULL;"2";"2"
"400";"TAPABOCAS *50 UND NEGRO";"9385";"-19";"8500";"11730";"0";"1";"2";NULL;"2";"18"
"401";"BUBALOO SURT *94UND";"9895";"-4";"18490";"22644";"0";"1";"3";NULL;"2";"19"
"402";"ESFERO BIC NEGRO *12 UND";"9323";"-14";"5800";"7854";"0";"1";"11";NULL;"2";"11"
"403";"BOMBON PIN POP SURT*24UND";"8763";"-43";"6570";"8058";"0";"1";"3";NULL;"2";"24"
"404";"CAJA MEZCLADOR PLANO*500*25 PQT";"9993";"-1";"86250";"107100";"0";"1";"5";NULL;"2";"2"
"405";"ADVIL FEM *20 UND";"9923";"0";"37200";"45384";"0";"1";"4";NULL;"2";"9"
"406";"TAPA VASO 14-16 VBC Onz *25 Und";"9989";"0";"4700";"5967";"0";"1";"5";NULL;"2";"22"
"407";"VINIPEL *300 Mts";"9803";"0";"9000";"12240";"0";"1";"5";NULL;"2";"23"
"408";"CARTON PAJA *25 UND";"9814";"-4";"10000";"13464";"0";"1";"11";NULL;"2";"11"
"409";"CORONA GRANDE EMPQ*6UND";"9981";"0";"9000";"12546";"0";"1";"145";NULL;"2";"2"
"410";"JABON POLVO 3D *250 GR*24UND";"3974";"-67";"2222";"2777";"0";"1";"1";NULL;"2";"26"
"411";"ROLLON ACIDO SURT*10 UND";"9794";"0";"21215";"26316";"0";"1";"3";NULL;"2";"8"
"412";"NUTRIBELA REPARACIÓN*12UND";"9539";"-13";"14000";"17136";"0";"0";"2";NULL;"2";"0"
"413";"BIANCHI BLANCO GRANDE *100UND";"9296";"-22";"10756";"13974";"0";"1";"3";NULL;"2";"24"
"414";"TUMIX SURTIDO *300";"9738";"-4";"24416";"30275";"0";"1";"3";NULL;"2";"8"
"415";"ESFERO OFIESCO ROJO *12";"9564";"-18";"5400";"7242";"0";"1";"11";NULL;"2";"11"
"416";"CINTA DE ENMASCARAR DE 1 PLG*6UND";"9751";"-2";"10500";"13260";"0";"1";"11";NULL;"2";"11"
"417";"SILICONA LÍQUIDA 100ml *UND";"9941";"-2";"3300";"4386";"0";"1";"11";NULL;"2";"11"
"418";"BLOCK CUADRICULADO OFICIO";"9781";"-2";"3300";"4284";"0";"1";"11";NULL;"2";"11"
"419";"POLVO ACIDO *80UND";"9843";"-8";"7387";"9282";"0";"0";"3";NULL;"2";"8"
"420";"PALO DE PINCHO 30CM*100UND*50PQT";"9634";"-5";"1900";"2346";"0";"1";"5";NULL;"2";"2"
"421";"CAJA VASO 9 ONZ TRASP*40 PQT";"9963";"-1";"105000";"126000";"0";"1";"5";NULL;"2";"22"
"422";"NUTRIBELA SHAMPOO CELULAS*12";"9622";"-9";"9800";"12036";"0";"1";"2";NULL;"2";"9"
"423";"KATORI ESPIRAL*50UND";"9702";"-11";"20000";"24480";"0";"1";"1";NULL;"2";"9"
"424";"CAJA ACEITE LIROSOYA*3000*6UND";"9969";"0";"122000";"146400";"0";"1";"9";NULL;"2";"16"
"425";"VASO 9 Onz TRANSPARENTE Wau! *50 Und";"9125";"-20";"3450";"4312";"0";"1";"5";NULL;"2";"2"
"426";"OREO *6UND ORIGINAL";"1217";"-121";"7267";"8874";"0";"1";"8";NULL;"2";"19"
"427";"ESPONJILLA BRILLO *40UND";"9703";"-1";"11000";"13464";"0";"1";"1";NULL;"2";"14"
"428";"PAX DIA *12 UND";"9806";"-5";"27750";"33855";"0";"1";"4";NULL;"2";"18"
"429";"PAX NOCHE *12 UND";"8975";"-17";"27750";"33855";"0";"1";"4";NULL;"2";"18"
"430";"CINTA DE ENMASCARAR DE 2 PLG*6UND";"9942";"0";"21000";"26724";"0";"1";"11";NULL;"2";"11"
"431";"INSECTICIDA KATORI*30 UND";"9992";"-3";"9500";"11832";"0";"1";"1";NULL;"2";"14"
"432";"ASPIRINA EFERVESCENTE *25 UND";"9261";"-9";"20000";"24480";"0";"1";"4";NULL;"2";"9"
"433";"ALKA-SELTZER *30 UND";"9210";"-13";"20000";"24480";"0";"1";"4";NULL;"2";"9"
"434";"DOLEX GRIPA *48";"9899";"-1";"57000";"69540";"0";"1";"4";NULL;"2";"9"
"435";"MEZCLADORES  PLAST BIODEG*15 PQ";"9745";"-3";"18000";"22032";"0";"1";"5";NULL;"2";"22"
"436";"FOSFORO CAJA GRANDE *4 und";"9316";"-3";"4200";"5202";"0";"1";"7";NULL;"2";"15"
"437";"BIANCHI CHOCOL MANI*100";"9956";"-2";"9612";"12036";"0";"0";"3";NULL;"2";"24"
"438";"CERA CAPILAR EGO*10UND";"9752";"-4";"11500";"14076";"0";"1";"2";NULL;"2";"9"
"439";"VASO 5 Onz BLANCO Wau!";"7958";"-413";"1900";"2375";"0";"1";"5";NULL;"2";"2"
"440";"JABON RINDEX *125GR";"10000";"0";"0";"714";"0";"0";"1";NULL;"2";"0"
"441";"SAVITAL SHAMPOO MULTIVITAMI*20 UND";"9378";"-11";"14000";"17080";"0";"1";"2";NULL;"2";"26"
"442";"MILLAR BOLSA MANIJA* 5 KL";"9837";"-5";"40700";"49654";"0";"1";"5";NULL;"2";"23"
"443";"ADVIL MAX *40 UND";"9988";"0";"72000";"87840";"0";"1";"4";NULL;"2";"9"
"444";"SUPER COCO*100UND";"9403";"-12";"13350";"16422";"0";"1";"3";NULL;"2";"24"
"445";"CINTA DE ENMASCARAR DE 1 1/2 PLG*6UND";"9921";"-2";"13800";"17340";"0";"1";"11";NULL;"2";"11"
"446";"SERVILLETA FAMILIA 1 a 1*150";"8670";"-29";"2325";"2805";"0";"1";"5";NULL;"2";"2"
"447";"CAJA SERVILLETA RENDIPEL*300*15UND";"9718";"-13";"49000";"58956";"0";"1";"5";NULL;"2";"2"
"448";"KOTEX *10 ULTRAD + 15 PROT";"10000";"0";"3900";"4590";"0";"0";"2";NULL;"2";"13"
"449";"TAJALAPIZ METALICO *24 UND";"9755";"-12";"6000";"8364";"0";"1";"11";NULL;"2";"11"
"450";"CEPILLO NIÑO CORONA * 12 UND";"9823";"-2";"12000";"14688";"0";"0";"2";NULL;"2";"14"
"451";"SAVITAL ACONDICIONADOR*20 UND";"9162";"-12";"14000";"17080";"0";"1";"2";NULL;"2";"26"
"452";"REVOLCON CARAMELO*50 UND";"9431";"-18";"5963";"7548";"0";"1";"3";NULL;"2";"24"
"453";"SUPERCOCO BARRA * 12";"9952";"-1";"7832";"9588";"0";"0";"3";NULL;"2";"24"
"454";"BOLSA MANIJA *25 KL";"9851";"-1";"10160";"13208";"0";"1";"5";NULL;"2";"23"
"455";"CAJA ACEITE*120ML*48UND";"9336";"-15";"53000";"64300";"0";"1";"9";NULL;"2";"16"
"456";"CAJA ACEITE *200ML*48UND";"9970";"0";"79500";"96990";"0";"1";"9";NULL;"2";"16"
"457";"VASO BIODEGRADABLE 5ONZ*50UND*20PQT";"9379";"-5";"3100";"3978";"0";"1";"5";NULL;"2";"2"
"458";"BOLSA MANIJA *15 KL";"9821";"-3";"6460";"8398";"0";"1";"5";NULL;"2";"23"
"459";"TIJERAS PUNTA ROMA *12 UND";"9787";"-5";"9200";"12444";"0";"1";"11";NULL;"2";"11"
"460";"ESFERO OFIESCO NEGRO *12";"8435";"-34";"5400";"7242";"0";"1";"11";NULL;"2";"11"
"461";"DOLEX FORTE TABLETA *25";"9908";"-3";"37500";"45900";"0";"1";"4";;"2";"9"
"462";"MILLAR BOLSA MANIJA * 3K";"9742";"-3";"30250";"36905";"0";"1";"5";NULL;"2";"23"
"463";"JABON HARMONY *12 UND";"10000";"0";"11000";"13770";"0";"0";"2";NULL;"2";"17"
"464";"RESMA PAPEL OFICIO*500 UND";"9970";"0";"17000";"22644";"0";"1";"11";NULL;"2";"11"
"465";"BOLSA MANIJA *5 KL";"8367";"-18";"4070";"5291";"0";"1";"5";NULL;"2";"23"
"466";"NUTRIBELA TERMO PROTECCIÓN*12UND";"9854";"-4";"14000";"17136";"0";"1";"2";NULL;"2";"0"
"467";"CAJA VASO 5 Onz wau *60 PQT";"9893";"-3";"114000";"139080";"0";"1";"5";NULL;"2";"2"
"468";"NUTRIBELA ENZIMOTERAPIA*12UND";"9327";"-15";"14000";"17136";"0";"1";"2";NULL;"2";"25"
"469";"CAJA VASO BIODEGRADABLE 9 ONZ*25 PQT";"9937";"0";"85000";"106000";"0";"1";"5";NULL;"2";"2"
"470";"CAJA ACEITE *900ML*12UND";"9765";"-5";"76000";"92720";"0";"1";"9";NULL;"2";"16"
"471";"VASO 5 Onz MARPLAS BLANCO *50 Und";"7490";"-67";"1650";"2040";"0";"0";"5";NULL;"2";"2"
"472";"COPA CHAMPAÑERA *20 UND";"9963";"-3";"7760";"9486";"0";"1";"5";NULL;"2";"0"
"473";"VASO WHISKERO *20 UND";"9995";"0";"5800";"7076";"0";"1";"5";NULL;"2";"2"
"474";"SAVITAL CREMA PARA PEINAR*20 UND";"8875";"-34";"14000";"17080";"0";"1";"2";NULL;"2";"26"
"475";"SALSA ROSADA FRUCO *85 GR *12 UND";"9947";"-2";"20000";"23000";"0";"1";"7";NULL;"2";"26"
"476";"SALSA BBQ  FRUCO *85 GR * 12 UND";"9710";"-8";"20000";"25000";"0";"0";"7";NULL;"2";"26"
"477";"GUANTE NITRILO RINO NEGRO L";"9945";"-1";"20500";"28050";"0";"1";"5";NULL;"2";"14"
"478";"GUANTE ETERNA AZUL*25 TL M";"9948";"-2";"60000";"73440";"0";"0";"2";NULL;"2";"18"
"479";"GUANTE NITRILO RINO NEGRO S";"9988";"0";"20500";"28050";"0";"1";"5";NULL;"2";"14"
"480";"SUAVITEL FRESCURA MANZ *160ml*56und";"8119";"-48";"1350";"1683";"0";"0";"1";NULL;"2";"6"
"481";"SAVITAL CREM RIZ ACEI ARG Y SAVI*20UND";"9496";"-8";"14000";"17080";"0";"1";"2";NULL;"2";"26"
"482";"MILLAR BOLSA MANIJA * 1 1/2";"9555";"-5";"19800";"24156";"0";"1";"5";NULL;"2";"23"
"483";"CHAOFIN GEL* 15GR";"9748";"-5";"6500";"8160";"0";"1";"1";NULL;"2";"5"
"484";"SILICONA LÍQUIDA 60ml* UND";"9770";"-9";"2600";"3570";"0";"1";"11";NULL;"2";"11"
"485";"DETERGENTE 3D LIQUIDO *240 ml*12UND";"9704";"-6";"2000";"2550";"0";"0";"1";NULL;"2";"26"
"486";"PEGANTE SIPEGA 20 GR *24 UND";"9781";"-20";"10000";"12954";"0";"1";"11";NULL;"2";"11"
"487";"ENCENDEDOR ESTUFA TOKAI UND";"9992";"-3";"8400";"10200";"0";"1";"7";NULL;"2";"14"
